external_id,timestamp,amount,currency,counterparty,raw_category_hint
SYN-0001802,2026-01-29T16:02:56+00:00,18536.06,USD,Allen-Sanchez,
SYN-0001803,2026-01-09T04:34:36+00:00,9093.39,USD,Dickson Group,
SYN-0001804,2026-01-10T17:19:25+00:00,21100.89,USD,Peterson Ltd,internal_transfer
SYN-0001805,2026-01-12T07:18:46+00:00,10618.18,USD,"Reynolds, Baird and Bradley",refund
SYN-0001806,2026-01-29T05:59:03+00:00,6825.05,USD,Stephens-Young,internal_transfer
SYN-0001807,2026-01-20T10:18:29+00:00,11896.18,USD,"Caldwell, Stevenson and Joseph",
SYN-0001808,2026-01-20T15:12:39+00:00,12785.85,USD,Wilson-Carlson,wire
SYN-0001809,2026-01-23T01:41:16+00:00,3055.63,USD,Peters-Short,
SYN-0001810,2026-01-12T04:55:36+00:00,23560.13,USD,Parker Group,fee
SYN-0001811,2026-01-03T13:34:39+00:00,54441.00,USD,,
SYN-0001812,2026-01-09T16:39:41+00:00,1638.14,usd,George Ltd,
SYN-0001813,2026-01-05T16:14:12+00:00,1913.85,USD,"Wise, Gray and Snyder",refund
SYN-0001814,2026-01-24T21:26:24+00:00,11651.08,USD,"Brown, Robinson and Taylor",refund
SYN-0001815,2026-01-25T04:05:39+00:00,12620.36,USD,"Berger, Fields and Smith",wire
SYN-0001816,2026-01-27T05:45:42+00:00,442.74,USD,Guerrero Group,internal_transfer
SYN-0001817,2026-01-21T21:27:35+00:00,9591.36,USD,"Carter, Gilbert and West",
SYN-0001818,2026-01-19T06:27:49+00:00,11491.95,USD,Maldonado LLC,wire
SYN-0001819,2026-01-28T00:33:48+00:00,1518.71,12A,Hudson-Gentry,
SYN-0001820,2026-01-21T21:46:47+00:00,7812.18,USD,Sellers-Zuniga,
SYN-0001821,2026-01-06T07:26:21+00:00,16875.94,USD,"Haas, Cooper and Davis",internal_transfer
SYN-0001822,2026-01-27T04:26:15+00:00,11745.99,USD,Carr PLC,internal_transfer
SYN-0001823,2026-01-08T14:06:55+00:00,1394.37,USD,Abbott-Phelps,internal_transfer
SYN-0001824,2026-01-29T16:37:02+00:00,15423.87,USD,Wood PLC,wire
SYN-0001825,2026-01-14T19:23:37+00:00,1536.54,USD,Smith PLC,
SYN-0001826,2026-01-07T05:21:41+00:00,9160.89,USD,Rodriguez-Campbell,refund
SYN-0001827,2026-01-29T08:22:15+00:00,19130.09,USD,Young Ltd,
SYN-0001828,2026-01-19T11:24:00+00:00,10704.28,USD,"Long, Flores and Reyes",
SYN-0001829,2026-01-20T23:55:57+00:00,1412.17,USD,Graham-Clark,
SYN-0001830,2026-01-12T09:21:16+00:00,7803.18,USD,Wells and Sons,fee
SYN-0001831,2026-01-04T04:18:47+00:00,7623.51,USD,"Cruz, Middleton and Larsen",refund
SYN-0001832,2026-01-01T22:57:58+00:00,8153.59,USD,Roberts Ltd,internal_transfer
SYN-0001833,2026-01-21T12:13:00+00:00,12869.48,USD,Taylor Inc,internal_transfer
SYN-0001834,2026-01-01T23:46:13+00:00,11743.03,USD,"Smith, Griffith and Tucker",fee
SYN-0001835,2026-01-16T08:45:57+00:00,1615.49,US,Proctor-Taylor,
SYN-0001836,2026-01-05T20:34:28+00:00,16878.11,USD,May Group,fee
SYN-0001837,2026-01-25T09:46:04+00:00,19122.83,USD,English-Dominguez,refund
SYN-0001838,2026-01-30T20:19:35+00:00,9083.99,USD,Hanson-Gibson,
SYN-0001839,2026-01-25T02:59:26+00:00,21183.51,USD,Arnold-Cole,fee
SYN-0001840,2026-01-27T00:17:30+00:00,7184.6,USD,Perez-Coleman,
SYN-0001841,2026-01-28T20:12:00+00:00,20115.27,USD,Lane Ltd,wire
SYN-0001842,2026-01-05T11:08:19+00:00,21104.83,USD,Joseph LLC,fee
SYN-0001843,2026-01-17T08:26:41+00:00,1682.68,USD,House-Johnston,
SYN-0001844,2026-01-24T01:43:40+00:00,5244.27,USD,Good PLC,wire
SYN-0001845,2026-01-15T15:40:38+00:00,20103.36,USD,Bush-Wilson,internal_transfer
SYN-0001846,2026-01-27T05:05:04+00:00,5002.72,USD,Nixon-Miller,
SYN-0001847,2026-01-26T00:26:55+00:00,16789.33,USD,"Simon, Terrell and Terrell",wire
SYN-0001848,2026-01-01T21:40:27+00:00,17583.59,USD,Marshall-Miller,fee
SYN-0001849,2026-01-29T00:04:16+00:00,5324.61,USD,"Davis, Kennedy and Harmon",wire
SYN-0001850,2026-01-23T16:26:18+00:00,23429.14,USD,"Miller, Schultz and Yates",
SYN-0001851,2026-01-30T19:51:13+00:00,19228.21,USD,Austin-Berger,refund
SYN-0001852,2026-01-28T11:34:24+00:00,15669.34,USD,"Osborne, Harrison and Hunt",fee
SYN-0001853,2026-01-18T16:24:38+00:00,3694.44,USD,Berry-Rivera,wire
SYN-0001854,2026-01-15T13:50:47+00:00,10885.28,USD,Yu-Yates,refund
SYN-0001855,2026-01-04T03:03:48+00:00,5089.75,USD,Jackson-Neal,fee
SYN-0001856,2026-01-14T22:25:52+00:00,4015.45,USD,"Curry, Acosta and Elliott",fee
SYN-0001857,2026-01-12T11:06:40+00:00,5962.85,USD,Soto PLC,wire
SYN-0001858,2026-01-02T08:16:39+00:00,19926.32,USD,Berry Ltd,
SYN-0001859,2026-01-24T13:30:41+00:00,24782.34,USD,Lamb-Weber,internal_transfer
SYN-0001860,2026-01-02T19:06:44+00:00,3984.8,USD,Washington-Martinez,
SYN-0001861,2026-01-13T13:03:14+00:00,20088.65,USD,York LLC,refund
SYN-0001862,2026-01-09T13:02:15+00:00,21313.17,USD,Anderson-Campbell,fee
SYN-0001863,2026-01-24T14:02:48+00:00,498.7,USD,Smith-Rodriguez,refund
SYN-0001864,2026-01-05T01:47:06+00:00,15040.39,USD,Kent Ltd,
SYN-0001865,2026-01-20T18:11:50+00:00,16792.13,USD,Hopkins LLC,
SYN-0001866,2026-01-20T06:24:58+00:00,18106.14,USD,Green Ltd,refund
SYN-0001867,2026-01-06T10:24:38+00:00,18362.28,USD,Washington PLC,internal_transfer
SYN-0001868,2026-01-26T08:07:28+00:00,20724.71,USD,Cooper Inc,fee
SYN-0001869,2026-01-26T11:58:20+00:00,12411.78,USD,Larson and Sons,
SYN-0001870,2026-01-30T02:50:32+00:00,19330.0,USD,Mullins-Gutierrez,
SYN-0001871,2026-01-29T08:47:21+00:00,9749.38,USD,Young-Alexander,fee
SYN-0001872,2026-01-12T10:53:16+00:00,5450.99,USD,"Jackson, Lane and Wilkinson",wire
SYN-0001873,2026-01-11T09:27:16+00:00,10987.45,USD,May Inc,
SYN-0001874,2026-01-29T14:47:42+00:00,12259.47,USD,Jackson Group,
SYN-0001875,2026-01-06T11:36:34+00:00,13644.08,USD,Turner-Reese,
SYN-0001876,2026-01-12T23:00:52+00:00,21985.96,USD,"Hall, Vega and Price",
SYN-0001877,2026-01-18T14:55:24+00:00,17892.07,USD,Thomas-Berg,wire
SYN-0001878,2026-01-02T00:33:11+00:00,24170.16,USD,Roberts Group,fee
SYN-0001879,2026-01-03T15:41:52+00:00,22936.51,USD,Gregory-Nixon,fee
SYN-0001880,2026-01-13T06:44:47+00:00,9617.87,USD,"Blanchard, Davis and Schmidt",internal_transfer
SYN-0001881,2026-01-18T14:45:24+00:00,17131.52,USD,Blanchard-Reynolds,refund
SYN-0001882,2026-01-12T11:24:17+00:00,11060.63,USD,"Garrison, Rogers and Adams",refund
SYN-0001883,2026-01-20T01:50:58+00:00,not-a-number,USD,Scott PLC,
SYN-0001884,2026-01-12T10:19:52+00:00,5260.45,USD,Murray-Leonard,
SYN-0001885,2026-01-22T07:17:32+00:00,7930.29,USD,Navarro PLC,fee
SYN-0001886,2026-01-20T17:21:38+00:00,848.01,USD,Meyer Ltd,refund
SYN-0001887,2026-01-24T20:51:45+00:00,18423.81,USD,"Kaiser, Edwards and Smith",wire
SYN-0001888,2026-01-17T03:38:58+00:00,10559.73,USD,Decker Inc,fee
SYN-0001889,2026-01-05T20:58:09+00:00,4009.42,USD,Davis-Garcia,refund
SYN-0001890,2026-01-04T05:19:24+00:00,10522.34,USD,Bell-Hardy,
SYN-0001891,2026-01-27T14:08:56+00:00,8169.88,USD,Lee-Johnson,fee
SYN-0001892,2026-01-03T12:41:58+00:00,16040.17,USD,Brown PLC,fee
SYN-0001893,2026-01-07T14:33:32+00:00,10017.15,USD,"Shannon, Robinson and Greene",
SYN-0001894,2026-01-16T05:30:44+00:00,2056.72,USD,Erickson Inc,internal_transfer
SYN-0001895,2026-01-26T01:36:35+00:00,24241.65,USD,Gates and Sons,fee
SYN-0001896,2026-01-07T07:34:09+00:00,14850.81,USD,Douglas-Yoder,refund
SYN-0001897,2026-01-16T12:07:37+00:00,11959.66,USD,"Pratt, Lopez and Rodriguez",wire
SYN-0001898,2026-01-13T15:42:50+00:00,17186.98,USD,King Group,
SYN-0001899,2026-01-14T16:19:03+00:00,2110.89,USD,"Mayer, Fowler and Livingston",
SYN-0001900,2026-01-20T02:27:14+00:00,23618.98,USD,Hammond-Schwartz,wire
SYN-0001901,2026-01-11T21:32:47+00:00,23702.78,USD,"Carrillo, Morris and Martin",
SYN-0001902,2026-01-30T17:02:07+00:00,5718.45,USD,Ramirez Inc,fee
SYN-0001903,2026-01-23T10:45:50+00:00,6545.32,USD,Price-Ferrell,
SYN-0001904,2026-01-03T10:00:04+00:00,15450.48,USD,Sosa-Baker,wire
SYN-0001905,2026-01-08T05:53:24+00:00,23950.86,USD,Jones-Krause,
SYN-0001906,2026-01-28T12:53:09+00:00,353.86,USD,Bishop and Sons,
SYN-0001907,2026-01-23T00:36:28+00:00,16840.58,USD,"Vasquez, Thomas and Mack",refund
SYN-0001908,2026-01-10T20:40:53+00:00,23651.36,USD,Mendez Inc,
SYN-0001909,2026-01-13T22:08:55+00:00,18661.33,USD,Baldwin-Garcia,
SYN-0001910,2026-01-21T22:30:39+00:00,5165.94,USD,Jones Ltd,refund
SYN-0001911,2026-01-14T17:40:50+00:00,16930.04,USD,Waters-Smith,fee
SYN-0001912,2026-01-20T19:57:54+00:00,3649.43,USD,Hernandez-Bowman,refund
SYN-0001913,2026-01-13T17:01:06+00:00,15442.39,USD,Ortega LLC,
SYN-0001914,2026-01-18T22:39:33+00:00,17106.99,USD,Graves Group,internal_transfer
SYN-0001915,2026-01-01T12:01:26+00:00,3330.99,USD,"Smith, Zimmerman and Wise",wire
SYN-0001916,2026-01-20T07:11:05+00:00,5306.23,USD,Graham-Anthony,fee
SYN-0001917,2026-01-21T13:10:10+00:00,14930.3,USD,Fernandez Inc,fee
SYN-0001918,2026-01-28T00:57:07+00:00,1303.76,USD,Finley-Meyers,
SYN-0001919,2026-01-23T20:40:33+00:00,24918.49,USD,Martinez-Nichols,
SYN-0001920,2026-01-30T00:59:27+00:00,18706.3,USD,Cook-Turner,fee
SYN-0001921,2026-01-13T07:31:54+00:00,15491.83,USD,Chen Ltd,internal_transfer
SYN-0001922,2026-01-20T03:51:18+00:00,9273.16,USD,Diaz LLC,fee
SYN-0001923,2026-01-28T03:56:06+00:00,14512.59,USD,Randall LLC,
SYN-0001924,2026-01-25T10:54:26+00:00,23258.24,USD,"Harris, Spencer and Ponce",wire
SYN-0001925,2026-01-07T09:41:50+00:00,7933.62,USD,"Lee, Dominguez and Mosley",
SYN-0001926,2026-01-07T21:12:14+00:00,2921.93,USD,"Barker, Tucker and Mcclure",
SYN-0001927,2026-01-07T04:58:51+00:00,21792.12,USD,Moss-Taylor,wire
SYN-0001928,2026-01-18T12:07:13+00:00,7073.85,USD,Johnson PLC,wire
SYN-0001929,2026-01-30T18:07:01+00:00,19039.34,USD,Burns Inc,refund
SYN-0001930,2026-01-16T04:41:00+00:00,22316.9,USD,"Schneider, Porter and Hanna",wire
SYN-0001931,2026-01-24T20:22:35+00:00,23751.32,USD,Levy-Smith,refund
SYN-0001932,2026-01-22T08:37:30+00:00,4723.81,USD,Brown-French,
SYN-0001933,2026-01-09T21:22:30+00:00,11756.72,USD,Sullivan and Sons,
SYN-0001934,2026-01-23T16:14:57+00:00,2901.49,USD,"Contreras, Ellis and Gregory",wire
SYN-0001935,2026-01-25T00:36:46+00:00,11038.55,USD,"Hernandez, Riley and Buckley",
SYN-0001936,2026-01-28T05:26:34+00:00,11444.53,USD,Moss Group,wire
SYN-0001937,2026-01-08T04:29:42+00:00,8740.76,USD,"Smith, Meadows and Montgomery",
SYN-0001938,2026-01-14T19:01:10+00:00,20874.01,USD,Haynes and Sons,
SYN-0001939,2026-01-14T05:49:30+00:00,22272.47,USD,Jackson Inc,internal_transfer
SYN-0001940,2026-01-29T07:52:55+00:00,13150.86,USD,Hoover-Davis,
SYN-0001941,2026-01-21T05:09:47+00:00,6154.69,USD,"Jackson, Garza and Meyers",
SYN-0001942,2026-01-05T13:52:24+00:00,650.03,USD,Wilson PLC,
SYN-0001943,2026-01-06T22:07:47+00:00,9339.58,USD,"Walker, Brock and Simmons",wire
SYN-0001944,2026-01-06T03:34:49+00:00,8089.13,USD,"Gregory, Nguyen and Daugherty",refund
SYN-0001945,2026-01-23T08:12:37+00:00,2401.88,12A,"Gardner, Morris and Oconnell",
SYN-0001946,2026-01-29T20:17:53+00:00,146.13,USD,Duran PLC,fee
SYN-0001947,2026-01-22T23:54:07+00:00,23685.51,USD,Rogers Inc,
SYN-0001948,2026-01-28T15:07:03+00:00,5284.96,USD,Thomas-Perry,
SYN-0001949,2026-01-14T17:39:55+00:00,19953.88,USD,"Wood, Martin and Sanchez",
SYN-0001950,2026-01-27T13:28:59+00:00,9535.39,USD,"Williams, Garcia and Boone",internal_transfer
SYN-0001951,2026-01-09T15:23:51+00:00,24126.27,USD,"Bennett, Moore and Hobbs",
SYN-0001952,2026-01-05T07:54:42+00:00,21308.79,USD,Smith and Sons,
SYN-0001953,2026-01-20T12:49:32+00:00,16179.55,USD,Mann PLC,
SYN-0001954,2026-01-08T11:34:47+00:00,7464.37,USD,Butler-Aguirre,
SYN-0001955,2026-01-16T01:17:39+00:00,15088.24,USD,Schwartz-Harris,fee
SYN-0001956,2026-01-05T15:58:40+00:00,9187.05,USD,"Nelson, Cole and Allen",refund
SYN-0001957,2026-01-22T14:58:40+00:00,11911.52,USD,Bishop Inc,wire
SYN-0001958,2026-01-21T12:54:46+00:00,18912.51,USD,"White, Porter and Clements",
SYN-0001959,2026-01-30T19:12:28+00:00,10853.21,USD,"Serrano, Turner and Barnes",
SYN-0001960,2026-01-02T23:06:49+00:00,8544.28,USD,"Young, Wilson and Moreno",internal_transfer
SYN-0001961,2026-01-11T21:14:49+00:00,17156.23,USD,Montgomery PLC,fee
SYN-0001962,2026-01-25T01:05:32+00:00,15739.36,USD,"Robinson, Townsend and Hopkins",internal_transfer
SYN-0001963,2026-01-15T02:41:36+00:00,10934.45,USD,Brown-Rodriguez,wire
SYN-0001964,2026-01-24T04:27:27+00:00,3716.01,USD,Jennings Group,
SYN-0001965,2026-01-15T14:00:05+00:00,6217.09,USD,Thompson-Santiago,refund
SYN-0001966,2026-01-28T14:23:31+00:00,13775.31,USD,Brown LLC,
SYN-0001967,2026-01-25T22:10:16+00:00,12766.78,USD,Clark-King,
SYN-0001968,2026-01-23T13:21:50+00:00,18008.03,USD,"Trujillo, Chang and Williams",fee
SYN-0001969,2026-01-18T06:08:17+00:00,14639.61,USD,"Williams, Medina and Moore",
SYN-0001970,2026-01-01T18:57:15+00:00,18513.16,USD,Washington Inc,
SYN-0001971,2026-01-09T20:17:16+00:00,9824.54,USD,Jacobson Ltd,refund
SYN-0001972,2026-01-15T10:47:04+00:00,14680.62,USD,Watkins-Nguyen,
SYN-0001973,2026-01-22T20:13:38+00:00,20196.04,USD,Burgess LLC,internal_transfer
SYN-0001974,2026-01-10T02:05:39+00:00,4628.0,USD,Maxwell LLC,
SYN-0001975,2026-01-30T07:46:21+00:00,21790.52,USD,Garcia Ltd,
SYN-0001976,2026-01-26T22:35:35+00:00,147.17,USD,Kane-Bennett,
SYN-0001977,2026-01-09T08:05:10+00:00,11928.52,USD,Jones PLC,fee
SYN-0001978,2026-01-30T05:14:58+00:00,12168.58,USD,Brown-Graham,fee
SYN-0001979,2026-01-30T22:33:35+00:00,17266.87,USD,Reilly Group,
SYN-0001980,2026-01-20T04:12:18+00:00,7567.11,USD,Hughes and Sons,refund
SYN-0001981,2026-01-01T16:09:59+00:00,2798.7,USD,Cortez-Chen,
SYN-0001982,2026-01-10T03:17:36+00:00,41531.00,USD,,
SYN-0001983,2026-01-12T17:41:39+00:00,21052.4,USD,Harris-Martinez,wire
SYN-0001984,2026-01-27T03:29:38+00:00,2153.25,USD,"Carroll, Ramirez and Rodriguez",
SYN-0001985,2026-01-08T04:37:31+00:00,10547.56,USD,Ellis-Jackson,wire
SYN-0001986,2026-01-08T09:35:05+00:00,17565.25,USD,Robinson-Phillips,fee
SYN-0001987,2026-01-23T21:19:29+00:00,21495.05,USD,Clarke Ltd,
SYN-0001988,2026-01-10T18:34:34+00:00,14236.19,USD,"Whitehead, Lane and Tran",
SYN-0001989,2026-01-03T11:19:43+00:00,197.85,USD,Miller PLC,
SYN-0001990,2026-01-21T23:04:09+00:00,21215.56,USD,Atkins-Robinson,wire
SYN-0001991,2026-01-29T22:12:12+00:00,13858.06,USD,Hood-Ramirez,fee
SYN-0001992,2026-01-24T15:58:28+00:00,12153.04,USD,"Patterson, Salas and Wright",wire
SYN-0001993,2026-01-30T16:26:37+00:00,22626.92,USD,Riley-Snow,fee
SYN-0001994,2026-01-12T06:11:23+00:00,1518.56,USD,"Shah, Mcintyre and Villanueva",fee
SYN-0001995,2026-01-28T23:33:30+00:00,1342.91,12A,Baird-Williams,
SYN-0001996,2026-01-23T23:28:43+00:00,12370.23,USD,Quinn-Gordon,
SYN-0001997,2026-01-17T20:00:34+00:00,17438.16,USD,Schmidt-Mendoza,wire
SYN-0001998,2026-01-14T23:33:24+00:00,32535.00,USD,,
SYN-0001999,2026-01-25T15:26:19+00:00,14691.88,USD,"Nicholson, Chavez and Allen",
